               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 173,            0.014383,            0.014178,                   0,             0.91587,             0.79487,             0.90684,             0.61474,            0.030195,            0.012776,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.013542,             0.01351,                   0,             0.92731,             0.81775,             0.91653,             0.60823,            0.031742,            0.012588,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.013427,            0.014689,                   0,             0.92646,             0.84615,             0.90861,             0.62425,            0.030631,            0.012381,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.013503,            0.013421,                   0,             0.86955,             0.83333,             0.90028,             0.60759,            0.030554,            0.012403,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.012877,            0.013747,                   0,             0.89647,             0.85897,             0.89911,             0.61617,            0.029646,            0.012506,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.012992,            0.013768,                   0,             0.91763,             0.85695,             0.89347,             0.59189,            0.032254,            0.012943,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.013924,            0.013253,                   0,             0.91656,             0.87179,             0.90818,             0.61804,            0.031118,            0.012548,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.013649,            0.013546,                   0,             0.92927,             0.84218,             0.91846,             0.60839,            0.031375,            0.011961,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.013488,            0.013527,                   0,             0.91478,             0.84615,              0.9049,             0.60878,            0.031401,            0.012653,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.013246,            0.013645,                   0,             0.88188,             0.82051,              0.8752,             0.59771,            0.030557,             0.01374,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.013744,            0.013389,                   0,             0.91825,             0.76923,             0.88097,             0.59395,            0.030402,            0.014444,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.013843,             0.01483,                   0,             0.91576,              0.8362,              0.8964,             0.59178,            0.030124,            0.013956,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.013764,            0.014801,                   0,             0.92635,             0.85897,             0.90622,             0.61186,            0.029787,            0.013051,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.013328,            0.014241,                   0,             0.91626,             0.84168,             0.89687,              0.6076,            0.029667,            0.012513,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.013801,            0.014871,                   0,             0.89171,             0.84459,             0.90168,             0.58468,            0.030767,            0.013315,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.013835,            0.013911,                   0,             0.91078,             0.87179,             0.91755,             0.60531,            0.031196,            0.013096,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.013179,            0.013711,                   0,             0.91251,             0.83333,             0.90687,             0.61346,             0.03014,            0.012424,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.013084,            0.013695,                   0,             0.91277,             0.80495,             0.89702,             0.60591,             0.03075,            0.012891,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.013023,            0.013634,                   0,             0.83924,             0.89744,             0.91113,             0.63133,            0.029273,             0.01236,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.013365,            0.013809,                   0,             0.89423,             0.86713,             0.91363,             0.60553,             0.03042,            0.012482,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.012651,            0.014033,                   0,             0.86152,             0.88462,             0.90568,             0.62893,            0.030363,            0.012909,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.013324,             0.01437,                   0,             0.90157,             0.88462,             0.91733,             0.60351,            0.030046,            0.012262,                   0,            0.003631,            0.003631,            0.003631
                 195,             0.01345,            0.015293,                   0,             0.89907,             0.89744,             0.91204,             0.62597,            0.029797,            0.012163,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.012415,            0.012724,                   0,             0.90896,             0.89609,             0.91566,             0.61654,            0.030809,            0.012164,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.013509,            0.015349,                   0,             0.91616,             0.87179,              0.9146,              0.6119,             0.03078,            0.012025,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.012046,             0.01196,                   0,             0.88919,             0.85897,             0.91278,             0.61509,            0.030736,            0.012542,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.012532,            0.013666,                   0,             0.89194,             0.84654,             0.91349,              0.6145,             0.03061,            0.013074,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.012688,            0.013706,                   0,             0.88308,             0.87146,             0.90946,              0.6162,            0.029816,            0.012543,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.013202,            0.013861,                   0,             0.88745,             0.85897,             0.89112,             0.59951,            0.030687,            0.012736,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.013197,            0.013062,                   0,             0.89898,             0.88462,             0.90644,             0.59458,             0.03076,            0.012164,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.012322,            0.013185,                   0,             0.90059,             0.88462,             0.90797,             0.61374,            0.030551,            0.012334,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.012792,            0.013964,                   0,             0.91419,             0.84615,              0.9147,             0.59773,            0.030104,            0.012382,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.012458,            0.013451,                   0,             0.89699,             0.89311,             0.90558,             0.60025,            0.030085,            0.012588,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.012949,            0.012779,                   0,             0.93217,             0.88097,             0.91781,             0.59871,            0.031043,            0.012438,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.013132,             0.01407,                   0,             0.89517,             0.85897,             0.90628,             0.61934,            0.029773,            0.012308,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.012522,             0.01261,                   0,             0.91982,             0.88249,             0.91203,             0.60391,            0.030361,            0.012604,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.012127,            0.013994,                   0,             0.91976,             0.88174,             0.91729,             0.61817,            0.030045,            0.012377,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.012173,            0.013446,                   0,             0.87658,             0.84615,             0.91863,             0.62485,            0.029878,            0.012356,                   0,            0.003103,            0.003103,            0.003103
                 211,             0.01268,            0.013255,                   0,             0.85208,             0.83333,             0.89337,             0.61569,            0.031263,            0.013166,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.012305,            0.012336,                   0,             0.88119,             0.85579,             0.90899,             0.61113,            0.031374,            0.013522,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.012387,            0.012714,                   0,             0.88718,             0.84615,             0.88805,             0.59542,            0.031741,            0.013826,                   0,            0.003004,            0.003004,            0.003004
